#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 06 06 23 53 999 99.0 99.0  0.28 11.11  5.96  85 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 07 00 23 999 99.0 99.0  0.28  9.88  5.21  80 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 07 00 53 999 99.0 99.0  0.26 10.53  4.62  70 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 07 01 23 999 99.0 99.0  0.32 10.53  4.77  74 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 07 01 53 999 99.0 99.0  0.30 10.53  4.19  80 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 07 02 23 999 99.0 99.0  0.35  9.88  4.07  63 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 07 02 53 999 99.0 99.0  0.34 10.53  3.56  77 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 07 03 23 999 99.0 99.0  0.36 11.11  3.46  69 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 07 03 53 999 99.0 99.0  0.37 10.53  3.33  67 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 07 04 23 999 99.0 99.0  0.42  9.88  3.57  77 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 07 04 53 999 99.0 99.0  0.42  9.09  3.31  74 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 07 05 23 999 99.0 99.0  0.43  2.63  3.05 171 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 07 05 53 999 99.0 99.0  0.46 10.53  3.26  80 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 07 06 23 999 99.0 99.0  0.44 10.53  3.27  80 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 07 06 53 999 99.0 99.0  0.44 11.11  3.39  76 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 07 07 23 999 99.0 99.0  0.45 11.11  3.26  71 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 07 07 53 999 99.0 99.0  0.42 10.53  3.30  88 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 07 08 23 999 99.0 99.0  0.43 10.53  3.13  84 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 07 08 53 999 99.0 99.0  0.42 11.11  3.35  73 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 07 09 23 999 99.0 99.0  0.41  9.88  3.38  81 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 07 09 53 999 99.0 99.0  0.41 10.53  3.42  77 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 07 10 23 999 99.0 99.0  0.37 10.53  3.58  74 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 07 10 53 999 99.0 99.0  0.39 11.11  3.51  76 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 07 11 23 999 99.0 99.0  0.39 10.53  3.45  91 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 07 11 53 999 99.0 99.0  0.36 10.53  3.29  88 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 07 12 23 999 99.0 99.0  0.35 10.53  3.47  77 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 07 12 53 999 99.0 99.0  0.39  9.88  3.81  80 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 07 13 23 999 99.0 99.0  0.43  3.85  3.83 149 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 07 13 53 999 99.0 99.0  0.43  4.00  3.96 144 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 07 14 23 999 99.0 99.0  0.40  4.00  4.11 143 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 07 14 53 999 99.0 99.0  0.44  3.85  4.20 143 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 07 15 23 999 99.0 99.0  0.45  4.17  4.22 136 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 07 15 53 999 99.0 99.0  0.47  4.17  4.10 144 9999.0 999.0  27.0 999.0 99.0 99.00
2018 06 07 16 23 999 99.0 99.0  0.45  4.35  4.16 150 9999.0 999.0  27.0 999.0 99.0 99.00
2018 06 07 16 53 999 99.0 99.0  0.44  3.85  4.22 140 9999.0 999.0  27.4 999.0 99.0 99.00
2018 06 07 17 23 999 99.0 99.0  0.41 11.11  4.31  80 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 07 17 53 999 99.0 99.0  0.39  3.85  4.06 142 9999.0 999.0  26.8 999.0 99.0 99.00
2018 06 07 18 23 999 99.0 99.0  0.38 10.53  3.99  71 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 07 18 53 999 99.0 99.0  0.42 11.11  3.83  80 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 07 19 23 999 99.0 99.0  0.41 10.53  3.35  76 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 07 19 53 999 99.0 99.0  0.44  9.88  3.22  78 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 07 20 23 999 99.0 99.0  0.49  9.88  3.10  66 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 07 20 53 999 99.0 99.0  0.52 11.11  3.16  80 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 07 21 23 999 99.0 99.0  0.55  2.86  3.10 104 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 07 21 53 999 99.0 99.0  0.55  3.12  3.07 115 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 07 22 23 999 99.0 99.0  0.57  3.12  3.19 115 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 07 22 53 999 99.0 99.0  0.54  3.12  3.26 114 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 07 23 23 999 99.0 99.0  0.51  3.45  3.22 132 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 07 23 53 999 99.0 99.0  0.53  3.45  3.19 132 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 08 00 23 999 99.0 99.0  0.60  3.45  3.12 146 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 08 00 53 999 99.0 99.0  0.60  3.45  3.15 153 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 08 01 23 999 99.0 99.0  0.55  3.33  3.10 142 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 08 01 53 999 99.0 99.0  0.46  3.33  3.26 143 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 08 02 23 999 99.0 99.0  0.43  3.45  3.37 156 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 08 02 53 999 99.0 99.0  0.52  3.33  2.91 157 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 03 23 999 99.0 99.0  0.53  3.33  2.95 163 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 03 53 999 99.0 99.0  0.52  3.03  3.18 173 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 04 23 999 99.0 99.0  0.45  3.45  3.22 163 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 08 04 53 999 99.0 99.0  0.47  9.88  3.10  87 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 08 05 23 999 99.0 99.0  0.47  3.45  3.10 159 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 05 53 999 99.0 99.0  0.43  3.57  3.39 153 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 06 23 999 99.0 99.0  0.40  3.45  3.55 152 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 06 53 999 99.0 99.0  0.39 10.53  3.78  70 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 07 23 999 99.0 99.0  0.39  9.88  4.03  78 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 07 53 999 99.0 99.0  0.41  3.57  4.03 152 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 08 23 999 99.0 99.0  0.42  4.17  4.00 152 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 08 53 999 99.0 99.0  0.37  4.00  4.08 154 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 08 09 23 999 99.0 99.0  0.37  3.85  4.16 154 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 08 09 53 999 99.0 99.0  0.33  9.88  4.34  90 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 08 10 23 999 99.0 99.0  0.33 10.53  4.63  77 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 08 10 53 999 99.0 99.0  0.32  3.85  4.33 153 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 08 11 23 999 99.0 99.0  0.31 10.53  4.22  83 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 08 11 53 999 99.0 99.0  0.29  3.85  4.18 149 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 08 12 23 999 99.0 99.0  0.32 11.76  4.34  85 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 08 12 53 999 99.0 99.0  0.28 11.11  4.35  73 9999.0 999.0  26.0 999.0 99.0 99.00
2018 06 08 13 23 999 99.0 99.0  0.29 10.53  4.63  80 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 13 53 999 99.0 99.0  0.27 11.11  5.23  81 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 14 23 999 99.0 99.0  0.27 10.53  4.52  77 9999.0 999.0  26.1 999.0 99.0 99.00
2018 06 08 14 53 999 99.0 99.0  0.29  9.88  4.64  84 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 08 15 23 999 99.0 99.0  0.28  9.09  3.66  87 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 08 15 53 999 99.0 99.0  0.31  9.88  3.98  76 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 08 16 23 999 99.0 99.0  0.29  9.09  3.91  85 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 08 16 53 999 99.0 99.0  0.28 11.11  4.45  70 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 08 17 23 999 99.0 99.0  0.28  9.88  4.53  77 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 08 17 53 999 99.0 99.0  0.28  8.33  4.58  91 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 08 18 23 999 99.0 99.0  0.29  9.88  4.53  69 9999.0 999.0  27.0 999.0 99.0 99.00
2018 06 08 18 53 999 99.0 99.0  0.31 12.50  4.27  90 9999.0 999.0  27.0 999.0 99.0 99.00
2018 06 08 19 23 999 99.0 99.0  0.34 10.53  3.53  81 9999.0 999.0  27.0 999.0 99.0 99.00
2018 06 08 19 53 999 99.0 99.0  0.35 12.50  3.50  85 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 08 20 23 999 99.0 99.0  0.39  9.88  3.09  53 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 08 20 53 999 99.0 99.0  0.39 13.33  3.26  77 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 08 21 23 999 99.0 99.0  0.37 11.76  3.21  83 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 08 21 53 999 99.0 99.0  0.40  9.09  3.29  85 9999.0 999.0  26.8 999.0 99.0 99.00
2018 06 08 22 23 999 99.0 99.0  0.42  2.44  3.01 153 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 08 22 53 999 99.0 99.0  0.43 10.53  3.25  78 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 08 23 23 999 99.0 99.0  0.50  2.56  2.87 289 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 08 23 53 999 99.0 99.0  0.40 13.33  3.11  84 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 09 00 23 999 99.0 99.0  0.37 13.33  3.75  85 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 09 00 53 999 99.0 99.0  0.37  3.33  3.81 184 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 09 01 23 999 99.0 99.0  0.28  9.09  4.40  76 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 09 01 53 999 99.0 99.0  0.28  9.88  4.77  83 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 09 02 23 999 99.0 99.0  0.32  8.33  3.74  97 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 09 02 53 999 99.0 99.0  0.33 10.53  3.50  80 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 09 03 23 999 99.0 99.0  0.30 10.53  3.75  87 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 09 03 53 999 99.0 99.0  0.30 14.29  3.93  73 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 09 04 23 999 99.0 99.0  0.29 10.53  4.07  94 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 09 04 53 999 99.0 99.0  0.28 12.50  4.27  95 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 09 05 23 999 99.0 99.0  0.28 12.50  4.60  90 9999.0 999.0  26.4 999.0 99.0 99.00
2018 06 09 05 53 999 99.0 99.0  0.28 12.50  4.58  80 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 09 06 23 999 99.0 99.0  0.28 13.33  4.55  78 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 09 06 53 999 99.0 99.0  0.27 13.33  4.76  87 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 09 07 23 999 99.0 99.0  0.29 12.50  5.02  71 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 09 07 53 999 99.0 99.0  0.27  9.88  4.65  81 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 09 08 23 999 99.0 99.0  0.27  9.09  4.56  78 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 09 08 53 999 99.0 99.0  0.28 13.33  4.68  92 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 09 09 23 999 99.0 99.0  0.28 14.29  4.86  80 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 09 09 53 999 99.0 99.0  0.29 14.29  4.67  74 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 09 10 23 999 99.0 99.0  0.28 12.50  5.04  90 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 09 10 53 999 99.0 99.0  0.27 14.29  4.74  66 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 09 11 23 999 99.0 99.0  0.30 12.50  4.38  84 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 09 11 53 999 99.0 99.0  0.32 13.33  4.64  81 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 09 12 23 999 99.0 99.0  0.33 13.33  4.29  88 9999.0 999.0  26.2 999.0 99.0 99.00
2018 06 09 12 53 999 99.0 99.0  0.31 13.33  4.61  80 9999.0 999.0  26.3 999.0 99.0 99.00
2018 06 09 13 23 999 99.0 99.0  0.33 12.50  4.55  91 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 09 13 53 999 99.0 99.0  0.29 12.50  4.24  84 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 09 14 23 999 99.0 99.0  0.33 13.33  4.32  90 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 09 14 53 999 99.0 99.0  0.33 12.50  4.28  92 9999.0 999.0  27.0 999.0 99.0 99.00
2018 06 09 15 23 999 99.0 99.0  0.33  3.70  4.21 115 9999.0 999.0  27.0 999.0 99.0 99.00
2018 06 09 15 53 999 99.0 99.0  0.34 12.50  4.15  88 9999.0 999.0  27.2 999.0 99.0 99.00
2018 06 09 16 23 999 99.0 99.0  0.34 12.50  4.22  85 9999.0 999.0  27.6 999.0 99.0 99.00
2018 06 09 16 53 999 99.0 99.0  0.33  9.88  4.18  98 9999.0 999.0  27.5 999.0 99.0 99.00
2018 06 09 17 23 999 99.0 99.0  0.34 12.50  4.18  85 9999.0 999.0  27.6 999.0 99.0 99.00
2018 06 09 17 53 999 99.0 99.0  0.35 13.33  4.29  76 9999.0 999.0  27.5 999.0 99.0 99.00
2018 06 09 18 23 999 99.0 99.0  0.35  8.33  4.26  91 9999.0 999.0  27.3 999.0 99.0 99.00
2018 06 09 18 53 999 99.0 99.0  0.38 12.50  3.88  81 9999.0 999.0  27.1 999.0 99.0 99.00
2018 06 09 19 23 999 99.0 99.0  0.38 14.29  3.65  80 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 09 19 53 999 99.0 99.0  0.37 13.33  3.69  85 9999.0 999.0  27.0 999.0 99.0 99.00
2018 06 09 20 23 999 99.0 99.0  0.41  9.09  3.37  97 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 09 20 53 999 99.0 99.0  0.46  9.09  3.21  80 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 09 21 23 999 99.0 99.0  0.49  4.55  3.22 118 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 09 21 53 999 99.0 99.0  0.48 13.33  3.19  88 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 09 22 23 999 99.0 99.0  0.52  2.56  2.94 128 9999.0 999.0  26.8 999.0 99.0 99.00
2018 06 09 22 53 999 99.0 99.0  0.54  2.78  3.06 135 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 09 23 23 999 99.0 99.0  0.55  2.86  2.97 144 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 09 23 53 999 99.0 99.0  0.56  3.03  3.13 144 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 00 23 999 99.0 99.0  0.61  3.03  3.14 157 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 00 53 999 99.0 99.0  0.63  3.33  3.26 160 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 01 23 999 99.0 99.0  0.59  3.33  3.28 159 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 01 53 999 99.0 99.0  0.58  3.33  3.31 171 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 02 23 999 99.0 99.0  0.54  3.57  3.36 160 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 02 53 999 99.0 99.0  0.49  3.33  3.33 161 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 03 23 999 99.0 99.0  0.46  3.33  3.45 173 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 03 53 999 99.0 99.0  0.43  3.33  3.44 166 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 04 23 999 99.0 99.0  0.39  3.12  3.74 150 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 04 53 999 99.0 99.0  0.40  3.23  3.86 144 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 05 23 999 99.0 99.0  0.37  3.12  3.97 149 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 05 53 999 99.0 99.0  0.37 13.33  3.97  81 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 06 23 999 99.0 99.0  0.36 12.50  3.68  88 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 06 53 999 99.0 99.0  0.35 11.76  3.83  84 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 07 23 999 99.0 99.0  0.35 12.50  4.30  78 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 07 53 999 99.0 99.0  0.32 12.50  4.34  73 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 08 23 999 99.0 99.0  0.32 12.50  4.49  85 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 08 53 999 99.0 99.0  0.31  8.33  4.58  88 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 09 23 999 99.0 99.0  0.32 13.33  4.99  74 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 09 53 999 99.0 99.0  0.32 13.33  5.17  81 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 10 23 999 99.0 99.0  0.31 11.76  4.68  97 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 10 53 999 99.0 99.0  0.32 13.33  4.78  81 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 11 23 999 99.0 99.0  0.32 11.76  4.93  87 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 11 53 999 99.0 99.0  0.31 12.50  4.74  76 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 12 23 999 99.0 99.0  0.28  9.09  5.27  94 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 12 53 999 99.0 99.0  0.29  9.09  4.57  95 9999.0 999.0  26.5 999.0 99.0 99.00
2018 06 10 13 23 999 99.0 99.0  0.28 10.53  5.57  99 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 10 13 53 999 99.0 99.0  0.28  6.67  5.31 109 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 10 14 23 999 99.0 99.0  0.27 13.33  5.89  80 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 10 14 53 999 99.0 99.0  0.27  6.67  5.45 102 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 10 15 23 999 99.0 99.0  0.29  9.88  4.79  84 9999.0 999.0  27.0 999.0 99.0 99.00
2018 06 10 15 53 999 99.0 99.0  0.32 11.76  4.70  90 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 10 16 23 999 99.0 99.0  0.32  8.33  5.09  97 9999.0 999.0  27.3 999.0 99.0 99.00
2018 06 10 16 53 999 99.0 99.0  0.30  8.33  4.50  92 9999.0 999.0  27.4 999.0 99.0 99.00
2018 06 10 17 23 999 99.0 99.0  0.31  8.33  5.04  94 9999.0 999.0  27.3 999.0 99.0 99.00
2018 06 10 17 53 999 99.0 99.0  0.31  8.33  4.74  94 9999.0 999.0  27.4 999.0 99.0 99.00
2018 06 10 18 23 999 99.0 99.0  0.33  8.33  4.78  88 9999.0 999.0  27.5 999.0 99.0 99.00
2018 06 10 18 53 999 99.0 99.0  0.30  8.33  4.61  95 9999.0 999.0  27.4 999.0 99.0 99.00
2018 06 10 19 23 999 99.0 99.0  0.33  9.09  4.83  88 9999.0 999.0  27.4 999.0 99.0 99.00
2018 06 10 19 53 999 99.0 99.0  0.39  7.69  4.05  97 9999.0 999.0  27.4 999.0 99.0 99.00
2018 06 10 20 23 999 99.0 99.0  0.38  8.33  3.70  87 9999.0 999.0  27.2 999.0 99.0 99.00
2018 06 10 20 53 999 99.0 99.0  0.40  8.33  3.61  97 9999.0 999.0  27.1 999.0 99.0 99.00
2018 06 10 21 23 999 99.0 99.0  0.42 11.11  3.23  94 9999.0 999.0  27.1 999.0 99.0 99.00
2018 06 10 21 53 999 99.0 99.0  0.43  2.27  3.07 125 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 10 22 23 999 99.0 99.0  0.47 11.11  3.19  81 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 10 22 53 999 99.0 99.0  0.55  2.70  3.06 136 9999.0 999.0  26.8 999.0 99.0 99.00
2018 06 10 23 23 999 99.0 99.0  0.65  3.12  3.09 139 9999.0 999.0  26.8 999.0 99.0 99.00
2018 06 10 23 53 999 99.0 99.0  0.74  3.33  3.27 152 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 00 23 999 99.0 99.0  0.75  3.33  3.33 157 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 00 53 999 99.0 99.0  0.82  3.57  3.36 164 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 11 01 23 999 99.0 99.0  0.84  3.70  3.52 163 9999.0 999.0  26.6 999.0 99.0 99.00
2018 06 11 01 53 999 99.0 99.0  0.78  3.57  3.55 166 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 02 23 999 99.0 99.0  0.75  3.85  3.53 163 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 02 53 999 99.0 99.0  0.67  3.85  3.42 161 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 03 23 999 99.0 99.0  0.63  3.70  3.46 163 9999.0 999.0  26.8 999.0 99.0 99.00
2018 06 11 03 53 999 99.0 99.0  0.61  3.57  3.45 164 9999.0 999.0  26.8 999.0 99.0 99.00
2018 06 11 04 23 999 99.0 99.0  0.57  3.70  3.46 154 9999.0 999.0  26.8 999.0 99.0 99.00
2018 06 11 04 53 999 99.0 99.0  0.54  3.45  3.44 163 9999.0 999.0  26.8 999.0 99.0 99.00
2018 06 11 05 23 999 99.0 99.0  0.52  3.70  3.38 142 9999.0 999.0  26.8 999.0 99.0 99.00
2018 06 11 05 53 999 99.0 99.0  0.54  3.45  3.34 150 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 06 23 999 99.0 99.0  0.53  3.45  3.35 149 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 06 53 999 99.0 99.0  0.50  3.57  3.41 143 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 07 23 999 99.0 99.0  0.51  3.23  3.49 156 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 07 53 999 99.0 99.0  0.47  3.23  3.46 152 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 08 23 999 99.0 99.0  0.45  3.12  3.36 163 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 08 53 999 99.0 99.0  0.44  8.33  3.54 104 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 09 23 999 99.0 99.0  0.40  7.14  3.82  95 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 09 53 999 99.0 99.0  0.38  7.69  3.99  94 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 10 23 999 99.0 99.0  0.36  7.14  4.20  95 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 10 53 999 99.0 99.0  0.33  6.67  4.34 102 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 11 23 999 99.0 99.0  0.34  6.67  4.71 108 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 11 53 999 99.0 99.0  0.33  9.09  4.49  95 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 12 23 999 99.0 99.0  0.30  9.09  4.99  97 9999.0 999.0  26.7 999.0 99.0 99.00
2018 06 11 12 53 999 99.0 99.0  0.30  7.69  4.77  99 9999.0 999.0  26.8 999.0 99.0 99.00
2018 06 11 13 23 999 99.0 99.0  0.28  7.69  5.61 108 9999.0 999.0  26.9 999.0 99.0 99.00
2018 06 11 13 53 999 99.0 99.0  0.29  7.14  5.38 105 9999.0 999.0  27.1 999.0 99.0 99.00
2018 06 11 14 23 999 99.0 99.0  0.28  7.14  6.22 104 9999.0 999.0  27.2 999.0 99.0 99.00
2018 06 11 14 53 999 99.0 99.0  0.27  7.14  5.69 104 9999.0 999.0  27.5 999.0 99.0 99.00
2018 06 11 15 23 999 99.0 99.0  0.30  6.67  5.34 105 9999.0 999.0  27.6 999.0 99.0 99.00
2018 06 11 15 53 999 99.0 99.0  0.30  7.14  5.86 104 9999.0 999.0  27.6 999.0 99.0 99.00
2018 06 11 16 23 999 99.0 99.0  0.29  6.67  4.80  98 9999.0 999.0  27.8 999.0 99.0 99.00
2018 06 11 16 53 999 99.0 99.0  0.27  6.67  5.22  94 9999.0 999.0  28.0 999.0 99.0 99.00
2018 06 11 17 23 999 99.0 99.0  0.27  7.14  4.97 102 9999.0 999.0  28.1 999.0 99.0 99.00
2018 06 11 17 53 999 99.0 99.0  0.27  7.69  5.34 105 9999.0 999.0  28.0 999.0 99.0 99.00
2018 06 11 18 23 999 99.0 99.0  0.29  7.14  4.59 108 9999.0 999.0  27.9 999.0 99.0 99.00
2018 06 11 18 53 999 99.0 99.0  0.35  6.67  3.49 105 9999.0 999.0  27.7 999.0 99.0 99.00
